epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.5499542563164969,1.181727822708047,0.366,0.5477,"{'cloudy': 0.6003, 'rainy': 0.0519, 'snowy': 0.2254, 'sunny': 0.5864}",0.0001
1,0.2949002114658672,0.9233595780704332,0.56,0.7248,"{'cloudy': 0.7477, 'rainy': 0.1389, 'snowy': 0.5542, 'sunny': 0.7992}",9.988946049184609e-05
2,0.23394608720077723,0.6259762651246527,0.7761,0.8409,"{'cloudy': 0.8417, 'rainy': 0.5435, 'snowy': 0.8269, 'sunny': 0.8925}",9.955833566366162e-05
3,0.18294400079131692,0.39106507324006246,0.8389,0.8838,"{'cloudy': 0.881, 'rainy': 0.6667, 'snowy': 0.8807, 'sunny': 0.9272}",9.900810439931104e-05
4,0.17677122019054767,0.26000516420311254,0.8829,0.9115,"{'cloudy': 0.9066, 'rainy': 0.7523, 'snowy': 0.9286, 'sunny': 0.9441}",9.824122416519163e-05
5,0.12149164839802196,0.19894978645986514,0.9096,0.9267,"{'cloudy': 0.9202, 'rainy': 0.8, 'snowy': 0.9655, 'sunny': 0.9527}",9.726112003459197e-05
6,0.11028791547386567,0.17673498191162135,0.9273,0.9391,"{'cloudy': 0.934, 'rainy': 0.843, 'snowy': 0.9744, 'sunny': 0.958}",9.607216939048322e-05
7,0.09030789677141966,0.17553122047146366,0.9365,0.9447,"{'cloudy': 0.9414, 'rainy': 0.88, 'snowy': 0.9667, 'sunny': 0.9579}",9.467968237506411e-05
8,0.07179882981200919,0.18569591611653974,0.9378,0.9461,"{'cloudy': 0.9414, 'rainy': 0.8906, 'snowy': 0.958, 'sunny': 0.9613}",9.308987817337689e-05
9,0.06030451319228981,0.20844541557604987,0.9395,0.9461,"{'cloudy': 0.9414, 'rainy': 0.8906, 'snowy': 0.9667, 'sunny': 0.9594}",9.130985723691713e-05
10,0.0742834716399699,0.2279160493867024,0.9446,0.9488,"{'cloudy': 0.944, 'rainy': 0.9077, 'snowy': 0.9672, 'sunny': 0.9596}",8.93475695712937e-05
11,0.03398287547001907,0.24796508536198858,0.9433,0.9488,"{'cloudy': 0.9457, 'rainy': 0.9008, 'snowy': 0.9672, 'sunny': 0.9594}",8.72117792295739e-05
12,0.048996383439025605,0.278668426378666,0.9457,0.9502,"{'cloudy': 0.9459, 'rainy': 0.8923, 'snowy': 0.9833, 'sunny': 0.9613}",8.491202516989479e-05
13,0.032712764826148606,0.309301066695521,0.9384,0.9461,"{'cloudy': 0.9429, 'rainy': 0.8939, 'snowy': 0.9573, 'sunny': 0.9594}",8.245857865216071e-05
14,0.03632157338315277,0.3414545369027222,0.9393,0.9447,"{'cloudy': 0.941, 'rainy': 0.8939, 'snowy': 0.9661, 'sunny': 0.9561}",7.986239736410308e-05
15,0.02679164569948522,0.37124502486342087,0.9457,0.9474,"{'cloudy': 0.9423, 'rainy': 0.9008, 'snowy': 0.9833, 'sunny': 0.9562}",7.713507648158695e-05
16,0.0510544101420737,0.4127837266407357,0.9381,0.9433,"{'cloudy': 0.9361, 'rainy': 0.8923, 'snowy': 0.9661, 'sunny': 0.958}",7.428879688174084e-05
17,0.031100788281709663,0.4420406545725848,0.9339,0.9391,"{'cloudy': 0.9314, 'rainy': 0.8837, 'snowy': 0.9661, 'sunny': 0.9545}",7.133627074020258e-05
18,0.019839782885748062,0.45868918863877395,0.939,0.9419,"{'cloudy': 0.9346, 'rainy': 0.8923, 'snowy': 0.9748, 'sunny': 0.9544}",6.829068475545687e-05
19,0.01023468841308666,0.4789924714701163,0.9386,0.9419,"{'cloudy': 0.9363, 'rainy': 0.8992, 'snowy': 0.9661, 'sunny': 0.9527}",6.516564125383888e-05
20,0.031233621611131877,0.5042744824512004,0.9394,0.9433,"{'cloudy': 0.9378, 'rainy': 0.8992, 'snowy': 0.9661, 'sunny': 0.9545}",6.197509743824264e-05
21,0.022611431035950286,0.530497875457069,0.9377,0.9433,"{'cloudy': 0.9378, 'rainy': 0.8992, 'snowy': 0.9573, 'sunny': 0.9564}",5.873330305186492e-05
22,0.018358043514156795,0.5548437522571787,0.9345,0.9433,"{'cloudy': 0.9395, 'rainy': 0.8923, 'snowy': 0.9483, 'sunny': 0.958}",5.545473673539287e-05
