epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.6159209537212039,0.48978369262881744,0.8853,0.8938,"{'cloudy': 0.8861, 'rainy': 0.8615, 'snowy': 0.882, 'sunny': 0.9117}",0.0001
1,0.49844068373629447,0.46506660414817635,0.9,0.9016,"{'cloudy': 0.8907, 'rainy': 0.8786, 'snowy': 0.9159, 'sunny': 0.9146}",9.988946049184609e-05
2,0.46275912697446414,0.4836167590062421,0.8973,0.8933,"{'cloudy': 0.8729, 'rainy': 0.8827, 'snowy': 0.9271, 'sunny': 0.9064}",9.955833566366162e-05
3,0.43660246115708035,0.4621120978118782,0.8967,0.9021,"{'cloudy': 0.8914, 'rainy': 0.872, 'snowy': 0.9037, 'sunny': 0.9195}",9.900810439931104e-05
4,0.4069134282545528,0.479349999051345,0.9034,0.9016,"{'cloudy': 0.8902, 'rainy': 0.8815, 'snowy': 0.9297, 'sunny': 0.9121}",9.824122416519163e-05
5,0.3827781978662371,0.49160951062252645,0.9026,0.9018,"{'cloudy': 0.8846, 'rainy': 0.8693, 'snowy': 0.9377, 'sunny': 0.9186}",9.726112003459197e-05
6,0.36226236135955103,0.48677322313301546,0.9069,0.9018,"{'cloudy': 0.8884, 'rainy': 0.8965, 'snowy': 0.933, 'sunny': 0.9096}",9.607216939048322e-05
7,0.3455066135192053,0.5058754447259401,0.8979,0.8976,"{'cloudy': 0.8787, 'rainy': 0.8606, 'snowy': 0.9345, 'sunny': 0.9176}",9.467968237506411e-05
8,0.33009947217166763,0.5231910330012328,0.8966,0.8907,"{'cloudy': 0.8666, 'rainy': 0.8801, 'snowy': 0.9344, 'sunny': 0.9052}",9.308987817337689e-05
9,0.31918075856040506,0.5401884308434967,0.8979,0.8916,"{'cloudy': 0.8797, 'rainy': 0.8775, 'snowy': 0.9371, 'sunny': 0.8974}",9.130985723691713e-05
10,0.3054956134967152,0.5396184125789126,0.8948,0.8912,"{'cloudy': 0.8759, 'rainy': 0.8712, 'snowy': 0.9297, 'sunny': 0.9024}",8.93475695712937e-05
11,0.3022374889090572,0.5166092631512118,0.9087,0.9035,"{'cloudy': 0.8882, 'rainy': 0.8995, 'snowy': 0.9347, 'sunny': 0.9123}",8.72117792295739e-05
12,0.297929414705262,0.5324016506958725,0.8976,0.8926,"{'cloudy': 0.8726, 'rainy': 0.8805, 'snowy': 0.9316, 'sunny': 0.9057}",8.491202516989479e-05
13,0.29322975144440583,0.5352385478808468,0.9057,0.9004,"{'cloudy': 0.8829, 'rainy': 0.8954, 'snowy': 0.9333, 'sunny': 0.911}",8.245857865216071e-05
14,0.28826213623812347,0.5549166377325704,0.8953,0.8928,"{'cloudy': 0.8732, 'rainy': 0.8762, 'snowy': 0.9235, 'sunny': 0.9085}",7.986239736410308e-05
15,0.28414862171748556,0.5957588891785844,0.8913,0.8843,"{'cloudy': 0.8597, 'rainy': 0.8753, 'snowy': 0.9323, 'sunny': 0.8979}",7.713507648158695e-05
16,0.2804693889572679,0.5656009018421173,0.8983,0.8926,"{'cloudy': 0.874, 'rainy': 0.8739, 'snowy': 0.9404, 'sunny': 0.9049}",7.428879688174084e-05
17,0.27682865016600666,0.544640684934487,0.9043,0.8985,"{'cloudy': 0.8805, 'rainy': 0.8901, 'snowy': 0.9381, 'sunny': 0.9084}",7.133627074020258e-05
18,0.27704939025629177,0.5465341483739982,0.9072,0.9021,"{'cloudy': 0.8847, 'rainy': 0.8928, 'snowy': 0.9384, 'sunny': 0.9127}",6.829068475545687e-05
19,0.27474475551601607,0.5358552280673408,0.9078,0.904,"{'cloudy': 0.8899, 'rainy': 0.8842, 'snowy': 0.9429, 'sunny': 0.9143}",6.516564125383888e-05
20,0.2735537184257435,0.5790630500567587,0.8968,0.8914,"{'cloudy': 0.8705, 'rainy': 0.8863, 'snowy': 0.9267, 'sunny': 0.9038}",6.197509743824264e-05
21,0.2711945402328158,0.5596035087018981,0.9034,0.899,"{'cloudy': 0.8831, 'rainy': 0.8831, 'snowy': 0.9377, 'sunny': 0.9098}",5.873330305186492e-05
