epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.2828856619467976,0.34966308076545827,0.8971,0.8925,"{'cloudy': 0.8786, 'rainy': 0.8814, 'snowy': 0.9259, 'sunny': 0.9027}",3e-05
1,0.165859016119887,0.30916850480280117,0.9053,0.9007,"{'cloudy': 0.8893, 'rainy': 0.8889, 'snowy': 0.9346, 'sunny': 0.9083}",2.9967619740035725e-05
2,0.11345869466799115,0.27548315368621845,0.9127,0.9104,"{'cloudy': 0.9011, 'rainy': 0.8966, 'snowy': 0.9346, 'sunny': 0.9186}",2.9870623578244312e-05
3,0.08857662196553082,0.2492626088220277,0.9237,0.9202,"{'cloudy': 0.9108, 'rainy': 0.9138, 'snowy': 0.9434, 'sunny': 0.9269}",2.970944472303051e-05
4,0.07021213247688539,0.22795952855813084,0.9294,0.9235,"{'cloudy': 0.9132, 'rainy': 0.9138, 'snowy': 0.9615, 'sunny': 0.9289}",2.9484803038288462e-05
5,0.05296698824391453,0.2124681863686419,0.9348,0.93,"{'cloudy': 0.9211, 'rainy': 0.9217, 'snowy': 0.9615, 'sunny': 0.935}",2.9197701828314823e-05
6,0.035097718990724024,0.20202056225025444,0.9393,0.9349,"{'cloudy': 0.9266, 'rainy': 0.9298, 'snowy': 0.9615, 'sunny': 0.9395}",2.884942335680822e-05
7,0.021231399866145684,0.1958094533525582,0.9433,0.9414,"{'cloudy': 0.9343, 'rainy': 0.9298, 'snowy': 0.9615, 'sunny': 0.9476}",2.844152311996828e-05
8,0.025465580335724245,0.1933053836968611,0.9423,0.9397,"{'cloudy': 0.9323, 'rainy': 0.9298, 'snowy': 0.9615, 'sunny': 0.9456}",2.7975822899272025e-05
9,0.01660298580013284,0.19272355439316016,0.9433,0.9414,"{'cloudy': 0.9343, 'rainy': 0.9298, 'snowy': 0.9615, 'sunny': 0.9476}",2.745440262495553e-05
10,0.01041515239881813,0.19468762503474862,0.9408,0.9397,"{'cloudy': 0.9321, 'rainy': 0.9217, 'snowy': 0.9615, 'sunny': 0.9478}",2.687959108654059e-05
11,0.013830824319375764,0.19978346640837116,0.9412,0.9397,"{'cloudy': 0.9323, 'rainy': 0.9043, 'snowy': 0.9804, 'sunny': 0.9478}",2.625395553189539e-05
12,0.011117752743970364,0.20593275029823416,0.9407,0.9397,"{'cloudy': 0.9326, 'rainy': 0.9123, 'snowy': 0.9703, 'sunny': 0.9478}",2.558029020128232e-05
13,0.010742803471624304,0.2149007714301206,0.9417,0.9414,"{'cloudy': 0.9343, 'rainy': 0.9123, 'snowy': 0.9703, 'sunny': 0.95}",2.486160384760264e-05
14,0.012301445485801872,0.22683261115864753,0.9442,0.943,"{'cloudy': 0.9361, 'rainy': 0.9204, 'snowy': 0.9703, 'sunny': 0.9502}",2.4101106298575656e-05
15,0.00976071305094509,0.23961857234338596,0.9452,0.9446,"{'cloudy': 0.9379, 'rainy': 0.9204, 'snowy': 0.9703, 'sunny': 0.9524}",2.330219412086891e-05
16,0.022246682486676293,0.2553582007092075,0.9442,0.943,"{'cloudy': 0.9358, 'rainy': 0.9204, 'snowy': 0.9703, 'sunny': 0.9504}",2.246843545020692e-05
17,0.017381472051690477,0.2678719399311916,0.9496,0.9463,"{'cloudy': 0.9396, 'rainy': 0.9381, 'snowy': 0.9703, 'sunny': 0.9504}",2.1603554055210866e-05
18,0.007263027507504192,0.28239722742725915,0.9526,0.9511,"{'cloudy': 0.9454, 'rainy': 0.9381, 'snowy': 0.9703, 'sunny': 0.9565}",2.071141270614394e-05
19,0.01126295355481839,0.29533803571708434,0.9526,0.9511,"{'cloudy': 0.9454, 'rainy': 0.9381, 'snowy': 0.9703, 'sunny': 0.9565}",1.97959959228417e-05
20,0.012086253749941466,0.30963327757732556,0.9536,0.9528,"{'cloudy': 0.9474, 'rainy': 0.9381, 'snowy': 0.9703, 'sunny': 0.9585}",1.8861392178879166e-05
21,0.004291135134226685,0.3277856749938405,0.9545,0.9544,"{'cloudy': 0.9493, 'rainy': 0.9381, 'snowy': 0.9703, 'sunny': 0.9605}",1.7911775641455386e-05
22,0.004804720674906302,0.34618146741195216,0.952,0.9528,"{'cloudy': 0.9474, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9605}",1.695138752854943e-05
23,0.004886036140656252,0.3613857195622888,0.952,0.9528,"{'cloudy': 0.9474, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9605}",1.598451716661128e-05
24,0.006322116479961151,0.37171810634451197,0.952,0.9528,"{'cloudy': 0.9474, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9605}",1.501548283338872e-05
25,0.005027256393377934,0.3821483073046693,0.952,0.9528,"{'cloudy': 0.9474, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9605}",1.4048612471450574e-05
26,0.008988388361187157,0.39321363505223417,0.952,0.9528,"{'cloudy': 0.9474, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9605}",1.3088224358544615e-05
27,0.005366505046776675,0.406261250123498,0.952,0.9528,"{'cloudy': 0.9474, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9605}",1.2138607821120844e-05
28,0.011900242554758666,0.4205333225236245,0.952,0.9528,"{'cloudy': 0.9474, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9605}",1.120400407715831e-05
29,0.00032861144580972304,0.434550276509799,0.953,0.9544,"{'cloudy': 0.9492, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9627}",1.0288587293856064e-05
30,0.009271238887802177,0.4460872193812975,0.953,0.9544,"{'cloudy': 0.9492, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9627}",9.396445944789147e-06
31,0.0008487575644746833,0.4570133729284862,0.953,0.9544,"{'cloudy': 0.9492, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9627}",8.531564549793087e-06
32,0.000660527258291157,0.4690987272602797,0.953,0.9544,"{'cloudy': 0.9492, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9627}",7.697805879131098e-06
33,0.0027795288404193494,0.4807958827359471,0.951,0.9511,"{'cloudy': 0.9454, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9585}",6.89889370142435e-06
34,0.0010303024441824047,0.49277555412627405,0.95,0.9495,"{'cloudy': 0.9434, 'rainy': 0.9298, 'snowy': 0.9703, 'sunny': 0.9565}",6.138396152397365e-06
