epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
26,0.0026457975308100384,0.5263859475896385,0.9443,0.9405,"{'cloudy': 0.9329, 'rainy': 0.9242, 'snowy': 0.9744, 'sunny': 0.9457}",1.3088224358544615e-05
27,0.0037761197203681584,0.5430258796287767,0.9443,0.9405,"{'cloudy': 0.9329, 'rainy': 0.9242, 'snowy': 0.9744, 'sunny': 0.9457}",1.2138607821120844e-05
28,0.00646614045614288,0.5592014806431468,0.9443,0.9405,"{'cloudy': 0.9329, 'rainy': 0.9242, 'snowy': 0.9744, 'sunny': 0.9457}",1.120400407715831e-05
29,0.002563255351214182,0.5752006843214155,0.9443,0.9405,"{'cloudy': 0.9329, 'rainy': 0.9242, 'snowy': 0.9744, 'sunny': 0.9457}",1.0288587293856064e-05
30,0.0003075242752120608,0.5916815411312358,0.9443,0.9405,"{'cloudy': 0.9329, 'rainy': 0.9242, 'snowy': 0.9744, 'sunny': 0.9457}",9.396445944789147e-06
31,0.0012787572684742155,0.605651517986268,0.9465,0.9419,"{'cloudy': 0.9346, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9457}",8.531564549793087e-06
32,0.0023432221795831407,0.6186767717919259,0.9465,0.9419,"{'cloudy': 0.9346, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9457}",7.697805879131098e-06
33,0.004040178266309556,0.6314262391228675,0.9473,0.9433,"{'cloudy': 0.9363, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9474}",6.89889370142435e-06
34,0.0005446280042330424,0.643715438253658,0.9465,0.9419,"{'cloudy': 0.9348, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9455}",6.138396152397365e-06
35,0.00045946712295214334,0.6585294525264436,0.9465,0.9419,"{'cloudy': 0.9348, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9455}",5.419709798717687e-06
36,0.004215609566086815,0.6735716819131806,0.9473,0.9433,"{'cloudy': 0.9363, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9474}",4.746044468104615e-06
37,0.0008471321137178512,0.6856629418484685,0.9473,0.9433,"{'cloudy': 0.9363, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9474}",4.1204089134594154e-06
38,0.0032927312311672027,0.6979134429982534,0.9473,0.9433,"{'cloudy': 0.9363, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9474}",3.5455973750444784e-06
39,0.0011138913532098135,0.7096431532019751,0.9473,0.9433,"{'cloudy': 0.9363, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9474}",3.0241771007279818e-06
40,0.0026345454511188327,0.7216547650853156,0.9473,0.9433,"{'cloudy': 0.9363, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9474}",2.5584768800317232e-06
41,0.004013747650952566,0.7322635063391646,0.9473,0.9433,"{'cloudy': 0.9363, 'rainy': 0.9313, 'snowy': 0.9744, 'sunny': 0.9474}",2.150576643191784e-06
