epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.6281703816992896,1.3201438551363738,0.2013,0.3748,"{'cloudy': 0.0966, 'rainy': 0.0, 'snowy': 0.1654, 'sunny': 0.543}",0.0001
1,0.3309796053029242,1.231185539909031,0.2986,0.4827,"{'cloudy': 0.3799, 'rainy': 0.0, 'snowy': 0.2169, 'sunny': 0.5977}",9.988946049184609e-05
2,0.25877607940208347,1.1211909470350847,0.4204,0.6044,"{'cloudy': 0.5959, 'rainy': 0.0588, 'snowy': 0.3421, 'sunny': 0.685}",9.955833566366162e-05
3,0.18745838747847648,0.9901772296946981,0.5366,0.704,"{'cloudy': 0.7209, 'rainy': 0.1667, 'snowy': 0.4878, 'sunny': 0.771}",9.900810439931104e-05
4,0.15267972158534185,0.8443970913472383,0.6803,0.7925,"{'cloudy': 0.8006, 'rainy': 0.3855, 'snowy': 0.6809, 'sunny': 0.854}",9.824122416519163e-05
5,0.13522485842307408,0.6987339387769285,0.7667,0.8423,"{'cloudy': 0.8385, 'rainy': 0.5591, 'snowy': 0.7677, 'sunny': 0.9016}",9.726112003459197e-05
6,0.0948159906126204,0.5591407975424891,0.8094,0.8686,"{'cloudy': 0.8659, 'rainy': 0.66, 'snowy': 0.7921, 'sunny': 0.9195}",9.607216939048322e-05
7,0.08485327008224669,0.4423950988313426,0.8611,0.8949,"{'cloudy': 0.8903, 'rainy': 0.7636, 'snowy': 0.8598, 'sunny': 0.9306}",9.467968237506411e-05
8,0.0708035195512431,0.34906613599994907,0.8798,0.9018,"{'cloudy': 0.8945, 'rainy': 0.8036, 'snowy': 0.8909, 'sunny': 0.9304}",9.308987817337689e-05
9,0.044381223157757804,0.2768195961480555,0.9059,0.9184,"{'cloudy': 0.9114, 'rainy': 0.8348, 'snowy': 0.9391, 'sunny': 0.9384}",9.130985723691713e-05
10,0.045562321373394554,0.2220282225019258,0.9042,0.9156,"{'cloudy': 0.9097, 'rainy': 0.8333, 'snowy': 0.9391, 'sunny': 0.9345}",8.93475695712937e-05
11,0.04777584161077227,0.18924308535845383,0.9202,0.9267,"{'cloudy': 0.9206, 'rainy': 0.8618, 'snowy': 0.9573, 'sunny': 0.941}",8.72117792295739e-05
12,0.03897145156349455,0.17066941230112445,0.9286,0.9336,"{'cloudy': 0.9295, 'rainy': 0.8819, 'snowy': 0.9587, 'sunny': 0.9443}",8.491202516989479e-05
13,0.037525004999978205,0.16159347901323243,0.9255,0.9322,"{'cloudy': 0.929, 'rainy': 0.8702, 'snowy': 0.9587, 'sunny': 0.9443}",8.245857865216071e-05
14,0.03296943633329301,0.16083968471755963,0.9355,0.9378,"{'cloudy': 0.9335, 'rainy': 0.8955, 'snowy': 0.9667, 'sunny': 0.9461}",7.986239736410308e-05
15,0.023981572900499615,0.16524934974554722,0.94,0.9378,"{'cloudy': 0.9318, 'rainy': 0.9104, 'snowy': 0.9752, 'sunny': 0.9426}",7.713507648158695e-05
16,0.01524818025174595,0.17452639455302194,0.9384,0.9378,"{'cloudy': 0.9333, 'rainy': 0.9185, 'snowy': 0.9593, 'sunny': 0.9424}",7.428879688174084e-05
17,0.022366913975704283,0.1875273357914209,0.9352,0.935,"{'cloudy': 0.9301, 'rainy': 0.9185, 'snowy': 0.9516, 'sunny': 0.9406}",7.133627074020258e-05
18,0.01909383794381505,0.20556096215034853,0.9316,0.9336,"{'cloudy': 0.9283, 'rainy': 0.9118, 'snowy': 0.944, 'sunny': 0.9422}",6.829068475545687e-05
19,0.0067587621510028836,0.22243008171920772,0.9314,0.9336,"{'cloudy': 0.9283, 'rainy': 0.9197, 'snowy': 0.9355, 'sunny': 0.9422}",6.516564125383888e-05
20,0.018505508239780154,0.23890330742427107,0.9339,0.935,"{'cloudy': 0.9299, 'rainy': 0.9197, 'snowy': 0.944, 'sunny': 0.9422}",6.197509743824264e-05
21,0.01184975423273586,0.25480983768958415,0.9316,0.9336,"{'cloudy': 0.9283, 'rainy': 0.9118, 'snowy': 0.944, 'sunny': 0.9422}",5.873330305186492e-05
22,0.01812243273570424,0.26906695669442154,0.9324,0.935,"{'cloudy': 0.9301, 'rainy': 0.9118, 'snowy': 0.944, 'sunny': 0.9439}",5.545473673539287e-05
23,0.011569440329358692,0.28112816414407055,0.9348,0.9364,"{'cloudy': 0.9316, 'rainy': 0.9118, 'snowy': 0.9516, 'sunny': 0.9441}",5.2154041361879886e-05
24,0.00977208639184634,0.2962188055426126,0.9333,0.9364,"{'cloudy': 0.9316, 'rainy': 0.9118, 'snowy': 0.944, 'sunny': 0.9457}",4.884595863812011e-05
25,0.008392645631517683,0.3147400183631724,0.9333,0.9364,"{'cloudy': 0.9316, 'rainy': 0.9118, 'snowy': 0.944, 'sunny': 0.9457}",4.554526326460713e-05
