epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.7351079642772674,0.6708337650031709,0.9043,0.8963,"{'cloudy': 0.8838, 'rainy': 0.8971, 'snowy': 0.9355, 'sunny': 0.9009}",1e-05
1,0.4103436407588777,0.6043972419748848,0.9052,0.9004,"{'cloudy': 0.8896, 'rainy': 0.8971, 'snowy': 0.9268, 'sunny': 0.9072}",9.98995095380419e-06
2,0.28242355070653413,0.5368505658274365,0.909,0.9046,"{'cloudy': 0.8947, 'rainy': 0.9037, 'snowy': 0.9268, 'sunny': 0.9107}",9.95984869669651e-06
3,0.21936191057875043,0.47405187828395434,0.9098,0.9059,"{'cloudy': 0.8964, 'rainy': 0.9037, 'snowy': 0.9268, 'sunny': 0.9123}",9.90982767266464e-06
4,0.1762321195432118,0.42098712088013795,0.913,0.9087,"{'cloudy': 0.8979, 'rainy': 0.9037, 'snowy': 0.9344, 'sunny': 0.9161}",9.840111287744694e-06
5,0.16100758168668974,0.3768762694026404,0.9233,0.9184,"{'cloudy': 0.9085, 'rainy': 0.9104, 'snowy': 0.95, 'sunny': 0.9244}",9.751010912235634e-06
6,0.12910425364971162,0.3416492096857046,0.9259,0.9225,"{'cloudy': 0.9135, 'rainy': 0.9104, 'snowy': 0.95, 'sunny': 0.9296}",9.64292449004393e-06
7,0.11876033888686272,0.31506514120037143,0.9287,0.9225,"{'cloudy': 0.9103, 'rainy': 0.916, 'snowy': 0.9587, 'sunny': 0.9298}",9.516334761369465e-06
8,0.10201928125960487,0.29460188616877014,0.9295,0.9239,"{'cloudy': 0.9117, 'rainy': 0.916, 'snowy': 0.9587, 'sunny': 0.9317}",9.371807106670626e-06
9,0.08858796038797924,0.2787722374525164,0.927,0.9225,"{'cloudy': 0.9103, 'rainy': 0.916, 'snowy': 0.95, 'sunny': 0.9317}",9.209987021537921e-06
10,0.07907761746928806,0.2662647268051565,0.9272,0.9225,"{'cloudy': 0.91, 'rainy': 0.9091, 'snowy': 0.958, 'sunny': 0.9319}",9.031597233753973e-06
11,0.06745504382110777,0.2569996163770354,0.9298,0.9267,"{'cloudy': 0.9147, 'rainy': 0.9091, 'snowy': 0.958, 'sunny': 0.9373}",8.83743447541581e-06
12,0.05191956552721205,0.25053800486595085,0.9298,0.9267,"{'cloudy': 0.9149, 'rainy': 0.9091, 'snowy': 0.958, 'sunny': 0.9371}",8.62836592453589e-06
13,0.04935120539296241,0.2465085666297692,0.9336,0.9308,"{'cloudy': 0.9199, 'rainy': 0.916, 'snowy': 0.958, 'sunny': 0.9406}",8.40532533201461e-06
14,0.03704429942937124,0.24488623510621002,0.9361,0.9322,"{'cloudy': 0.9216, 'rainy': 0.916, 'snowy': 0.9661, 'sunny': 0.9406}",8.169308851282098e-06
15,0.04688851549511864,0.2453025508236707,0.9361,0.9322,"{'cloudy': 0.9216, 'rainy': 0.916, 'snowy': 0.9661, 'sunny': 0.9406}",7.921370589235178e-06
16,0.03164361576948847,0.24648946027382804,0.9369,0.9336,"{'cloudy': 0.9233, 'rainy': 0.916, 'snowy': 0.9661, 'sunny': 0.9422}",7.662617898340079e-06
17,0.02926119945588566,0.25014908266071556,0.9361,0.9322,"{'cloudy': 0.9216, 'rainy': 0.916, 'snowy': 0.9661, 'sunny': 0.9406}",7.39420643092751e-06
18,0.018790902906940098,0.2544163788805473,0.9391,0.935,"{'cloudy': 0.9248, 'rainy': 0.9231, 'snowy': 0.9661, 'sunny': 0.9424}",7.117334977768808e-06
19,0.026457239439090095,0.260309236259554,0.9391,0.935,"{'cloudy': 0.9248, 'rainy': 0.9231, 'snowy': 0.9661, 'sunny': 0.9424}",6.8332401139853545e-06
20,0.03198945508116768,0.26689992385597533,0.9399,0.9364,"{'cloudy': 0.9263, 'rainy': 0.9231, 'snowy': 0.9661, 'sunny': 0.9443}",6.543190676203878e-06
21,0.013751198280425299,0.274932022357066,0.9391,0.935,"{'cloudy': 0.9248, 'rainy': 0.9231, 'snowy': 0.9661, 'sunny': 0.9424}",6.248482095624085e-06
22,0.020779118544998622,0.28483511952799745,0.9399,0.9364,"{'cloudy': 0.9268, 'rainy': 0.9231, 'snowy': 0.9655, 'sunny': 0.9441}",5.950430612308443e-06
23,0.0168111760701452,0.29490437430618127,0.9399,0.9364,"{'cloudy': 0.9268, 'rainy': 0.9231, 'snowy': 0.9655, 'sunny': 0.9441}",5.650367396534535e-06
24,0.016496248365867706,0.30626170550164283,0.939,0.935,"{'cloudy': 0.925, 'rainy': 0.9231, 'snowy': 0.9655, 'sunny': 0.9424}",5.349632603465465e-06
25,0.019126148167110626,0.31804121215701225,0.939,0.935,"{'cloudy': 0.925, 'rainy': 0.9231, 'snowy': 0.9655, 'sunny': 0.9424}",5.0495693876915574e-06
26,0.026970996033577693,0.32995124554524763,0.939,0.935,"{'cloudy': 0.925, 'rainy': 0.9231, 'snowy': 0.9655, 'sunny': 0.9424}",4.751517904375915e-06
27,0.014411984632412592,0.3422311824523722,0.939,0.935,"{'cloudy': 0.925, 'rainy': 0.9231, 'snowy': 0.9655, 'sunny': 0.9424}",4.456809323796124e-06
28,0.015718147477933337,0.3541554211260518,0.939,0.935,"{'cloudy': 0.925, 'rainy': 0.9231, 'snowy': 0.9655, 'sunny': 0.9424}",4.166759886014649e-06
