epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.6392234732707341,0.2906357298564652,0.8525,0.8783,"{'cloudy': 0.8748, 'rainy': 0.7222, 'snowy': 0.896, 'sunny': 0.917}",0.0001
1,0.3247472498388517,0.24614496521003867,0.89,0.9004,"{'cloudy': 0.8897, 'rainy': 0.8289, 'snowy': 0.9147, 'sunny': 0.9265}",9.988946049184609e-05
2,0.24013557856281598,0.22705195690302746,0.9024,0.9115,"{'cloudy': 0.9058, 'rainy': 0.8855, 'snowy': 0.8908, 'sunny': 0.9276}",9.955833566366162e-05
3,0.1802476133619036,0.2350891820843453,0.8915,0.9142,"{'cloudy': 0.9171, 'rainy': 0.8176, 'snowy': 0.887, 'sunny': 0.9443}",9.900810439931104e-05
4,0.13794012467066447,0.5380558729071787,0.8444,0.852,"{'cloudy': 0.8309, 'rainy': 0.7784, 'snowy': 0.8837, 'sunny': 0.8845}",9.824122416519163e-05
5,0.13916280329937025,0.328547678534802,0.9193,0.9101,"{'cloudy': 0.8943, 'rainy': 0.9254, 'snowy': 0.9421, 'sunny': 0.9153}",9.726112003459197e-05
6,0.10202727700982775,0.2514559413362092,0.9253,0.9281,"{'cloudy': 0.9274, 'rainy': 0.8971, 'snowy': 0.944, 'sunny': 0.9328}",9.607216939048322e-05
7,0.09943653785047077,0.27240976431083097,0.9067,0.9156,"{'cloudy': 0.9163, 'rainy': 0.8551, 'snowy': 0.928, 'sunny': 0.9273}",9.467968237506411e-05
8,0.06743331636701311,0.4296720006348788,0.9097,0.9184,"{'cloudy': 0.91, 'rainy': 0.863, 'snowy': 0.9268, 'sunny': 0.9388}",9.308987817337689e-05
9,0.060398733332043604,0.37818806620191975,0.9131,0.9267,"{'cloudy': 0.9211, 'rainy': 0.8525, 'snowy': 0.931, 'sunny': 0.9477}",9.130985723691713e-05
10,0.05064691702524821,0.4380786041121768,0.9031,0.9198,"{'cloudy': 0.9269, 'rainy': 0.8472, 'snowy': 0.9043, 'sunny': 0.9338}",8.93475695712937e-05
11,0.05477665840160279,0.34983081789908715,0.9214,0.9253,"{'cloudy': 0.9203, 'rainy': 0.8696, 'snowy': 0.9593, 'sunny': 0.9365}",8.72117792295739e-05
12,0.04545091905054592,0.48647696988242073,0.9014,0.9046,"{'cloudy': 0.8946, 'rainy': 0.8633, 'snowy': 0.9291, 'sunny': 0.9185}",8.491202516989479e-05
13,0.0357266376770678,0.43772141050453683,0.915,0.9239,"{'cloudy': 0.9151, 'rainy': 0.8551, 'snowy': 0.9449, 'sunny': 0.9448}",8.245857865216071e-05
14,0.026725910426605316,0.43833164853082923,0.9371,0.9378,"{'cloudy': 0.9325, 'rainy': 0.9343, 'snowy': 0.9375, 'sunny': 0.9443}",7.986239736410308e-05
15,0.027898052157390687,0.45666601337909063,0.9259,0.9308,"{'cloudy': 0.9249, 'rainy': 0.8921, 'snowy': 0.9431, 'sunny': 0.9436}",7.713507648158695e-05
16,0.017658486110823494,0.6980597077472411,0.9277,0.9267,"{'cloudy': 0.9182, 'rainy': 0.8906, 'snowy': 0.9672, 'sunny': 0.9347}",7.428879688174084e-05
17,0.018345304436626887,0.5412919795389404,0.9164,0.9212,"{'cloudy': 0.9167, 'rainy': 0.8905, 'snowy': 0.9268, 'sunny': 0.9317}",7.133627074020258e-05
18,0.01707657447883061,0.6368208063519077,0.9112,0.9239,"{'cloudy': 0.9213, 'rainy': 0.8527, 'snowy': 0.9291, 'sunny': 0.9418}",6.829068475545687e-05
19,0.016397374655519215,0.5222215574103896,0.93,0.9391,"{'cloudy': 0.937, 'rainy': 0.8872, 'snowy': 0.9431, 'sunny': 0.9527}",6.516564125383888e-05
20,0.022139953396150044,0.8390019626121034,0.9049,0.9101,"{'cloudy': 0.8981, 'rainy': 0.8477, 'snowy': 0.9431, 'sunny': 0.9309}",6.197509743824264e-05
21,0.015639051901442665,0.7780419133190999,0.9109,0.9129,"{'cloudy': 0.9038, 'rainy': 0.8873, 'snowy': 0.928, 'sunny': 0.9246}",5.873330305186492e-05
22,0.02832929098180362,0.46293468926297915,0.9283,0.9322,"{'cloudy': 0.9274, 'rainy': 0.8921, 'snowy': 0.9508, 'sunny': 0.943}",5.545473673539287e-05
23,0.0062617419376259755,0.7331857206572576,0.8854,0.899,"{'cloudy': 0.899, 'rainy': 0.7904, 'snowy': 0.9268, 'sunny': 0.9253}",5.2154041361879886e-05
24,0.007014612214905875,0.8082478695680592,0.8905,0.899,"{'cloudy': 0.8912, 'rainy': 0.8228, 'snowy': 0.9256, 'sunny': 0.9223}",4.884595863812011e-05
