epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.45885831070975514,0.29104643995449986,0.8812,0.8907,"{'cloudy': 0.8841, 'rainy': 0.8548, 'snowy': 0.8766, 'sunny': 0.9091}",0.0001
1,0.30690864950022617,0.28857518419014166,0.8916,0.8961,"{'cloudy': 0.8841, 'rainy': 0.8425, 'snowy': 0.9225, 'sunny': 0.9175}",9.988946049184609e-05
2,0.2609028853405359,0.24879618200186387,0.9054,0.9047,"{'cloudy': 0.8907, 'rainy': 0.8815, 'snowy': 0.9318, 'sunny': 0.9176}",9.955833566366162e-05
3,0.21986070651370163,0.32943160799941396,0.8657,0.8898,"{'cloudy': 0.8944, 'rainy': 0.8185, 'snowy': 0.8343, 'sunny': 0.9155}",9.900810439931104e-05
4,0.18930355499037302,0.3141441242559835,0.9007,0.9018,"{'cloudy': 0.8896, 'rainy': 0.8668, 'snowy': 0.9294, 'sunny': 0.917}",9.824122416519163e-05
5,0.15855647184562638,0.3493757773670184,0.8918,0.8959,"{'cloudy': 0.8856, 'rainy': 0.87, 'snowy': 0.9004, 'sunny': 0.9112}",9.726112003459197e-05
6,0.13316652416984995,0.42367420052274485,0.888,0.8819,"{'cloudy': 0.8542, 'rainy': 0.8669, 'snowy': 0.9328, 'sunny': 0.8983}",9.607216939048322e-05
7,0.11303960942650881,0.40146430910061826,0.9026,0.9032,"{'cloudy': 0.8944, 'rainy': 0.8764, 'snowy': 0.926, 'sunny': 0.9137}",9.467968237506411e-05
8,0.10601528713469034,0.5048208400149066,0.8847,0.8881,"{'cloudy': 0.8747, 'rainy': 0.8395, 'snowy': 0.9157, 'sunny': 0.909}",9.308987817337689e-05
9,0.0827380051832837,0.5636152004172574,0.8908,0.8893,"{'cloudy': 0.8668, 'rainy': 0.8714, 'snowy': 0.9167, 'sunny': 0.9084}",9.130985723691713e-05
10,0.07802656691599164,0.5635679593901367,0.8981,0.8976,"{'cloudy': 0.8876, 'rainy': 0.8765, 'snowy': 0.9198, 'sunny': 0.9084}",8.93475695712937e-05
11,0.06612324776159745,0.6547493853082633,0.8976,0.8945,"{'cloudy': 0.8751, 'rainy': 0.8846, 'snowy': 0.9229, 'sunny': 0.9079}",8.72117792295739e-05
12,0.06441033358705112,0.6446541020332256,0.896,0.898,"{'cloudy': 0.8855, 'rainy': 0.8725, 'snowy': 0.9118, 'sunny': 0.9143}",8.491202516989479e-05
