epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.6949784101044397,0.3603231608867645,0.8637,0.8767,"{'cloudy': 0.8755, 'rainy': 0.8095, 'snowy': 0.8732, 'sunny': 0.8967}",0.0001
1,0.309718634703713,0.40928194545349983,0.8537,0.8682,"{'cloudy': 0.8571, 'rainy': 0.7822, 'snowy': 0.8736, 'sunny': 0.902}",9.988946049184609e-05
2,0.16360387342024188,0.5090547398013888,0.857,0.8696,"{'cloudy': 0.8671, 'rainy': 0.7863, 'snowy': 0.8788, 'sunny': 0.8957}",9.955833566366162e-05
3,0.08774889003202954,0.5688113513982521,0.8588,0.8682,"{'cloudy': 0.8581, 'rainy': 0.8088, 'snowy': 0.8796, 'sunny': 0.8889}",9.900810439931104e-05
4,0.06324531569948941,0.6003596088233983,0.8598,0.8699,"{'cloudy': 0.8651, 'rainy': 0.8045, 'snowy': 0.8774, 'sunny': 0.8924}",9.824122416519163e-05
5,0.04462209068927296,0.638254739203543,0.8593,0.8714,"{'cloudy': 0.86, 'rainy': 0.7946, 'snowy': 0.8817, 'sunny': 0.9009}",9.726112003459197e-05
6,0.03611427258895445,0.6866912406008199,0.8769,0.885,"{'cloudy': 0.878, 'rainy': 0.8426, 'snowy': 0.8847, 'sunny': 0.9021}",9.607216939048322e-05
7,0.03130439925255801,0.7302757712467661,0.8637,0.8753,"{'cloudy': 0.8699, 'rainy': 0.8033, 'snowy': 0.885, 'sunny': 0.8968}",9.467968237506411e-05
8,0.03056804793454421,0.7711824898449879,0.8626,0.8708,"{'cloudy': 0.8592, 'rainy': 0.8173, 'snowy': 0.8808, 'sunny': 0.8929}",9.308987817337689e-05
9,0.025942861516009608,0.8300878332470948,0.8704,0.8747,"{'cloudy': 0.8693, 'rainy': 0.8248, 'snowy': 0.8991, 'sunny': 0.8885}",9.130985723691713e-05
10,0.02220599233525666,0.7825706679865999,0.8709,0.8809,"{'cloudy': 0.8755, 'rainy': 0.8259, 'snowy': 0.8813, 'sunny': 0.901}",8.93475695712937e-05
11,0.015157651565916575,0.7753632332918778,0.8693,0.8829,"{'cloudy': 0.8792, 'rainy': 0.815, 'snowy': 0.878, 'sunny': 0.9049}",8.72117792295739e-05
12,0.015094855022260817,0.9031122630497195,0.8628,0.8688,"{'cloudy': 0.8659, 'rainy': 0.8146, 'snowy': 0.8878, 'sunny': 0.8829}",8.491202516989479e-05
13,0.01274548300476902,0.7952791846023416,0.8726,0.8815,"{'cloudy': 0.8727, 'rainy': 0.8193, 'snowy': 0.895, 'sunny': 0.9033}",8.245857865216071e-05
14,0.008066407570807689,0.862912044772562,0.8713,0.8824,"{'cloudy': 0.8778, 'rainy': 0.8151, 'snowy': 0.8893, 'sunny': 0.9032}",7.986239736410308e-05
15,0.00982787650136053,0.867632897676162,0.8765,0.8886,"{'cloudy': 0.8874, 'rainy': 0.8136, 'snowy': 0.8974, 'sunny': 0.9077}",7.713507648158695e-05
16,0.007879183188930832,0.873631292918943,0.8689,0.8782,"{'cloudy': 0.8726, 'rainy': 0.8259, 'snowy': 0.8803, 'sunny': 0.897}",7.428879688174084e-05
