epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.006720827689385527,0.6695695635314679,0.9415,0.9433,"{'cloudy': 0.9382, 'rainy': 0.9291, 'snowy': 0.9474, 'sunny': 0.9512}",1e-05
1,0.00872094364245356,0.6487110751122225,0.9427,0.9447,"{'cloudy': 0.9397, 'rainy': 0.9219, 'snowy': 0.9565, 'sunny': 0.9529}",9.989401670031089e-06
2,0.00870973475595221,0.6502846274502538,0.9419,0.9433,"{'cloudy': 0.9382, 'rainy': 0.9219, 'snowy': 0.9565, 'sunny': 0.951}",9.957652063800363e-06
3,0.012360311161850301,0.6493225361501906,0.9452,0.9461,"{'cloudy': 0.9412, 'rainy': 0.9302, 'snowy': 0.9565, 'sunny': 0.9529}",9.904887137995992e-06
4,0.014565934608050432,0.642472142223256,0.9494,0.9474,"{'cloudy': 0.9427, 'rainy': 0.9385, 'snowy': 0.9655, 'sunny': 0.951}",9.83133284013089e-06
5,0.007799255586630925,0.6364176880886637,0.9485,0.9461,"{'cloudy': 0.9412, 'rainy': 0.9466, 'snowy': 0.9573, 'sunny': 0.949}",9.737304141000777e-06
6,0.010773861118685012,0.6447922870878363,0.9493,0.9474,"{'cloudy': 0.9427, 'rainy': 0.9466, 'snowy': 0.9573, 'sunny': 0.9509}",9.623203685930872e-06
7,0.005356455159978279,0.6556048432584606,0.9519,0.9488,"{'cloudy': 0.9444, 'rainy': 0.9466, 'snowy': 0.9661, 'sunny': 0.9507}",9.489520070586809e-06
8,0.016015095133069566,0.6824658946475527,0.9528,0.9502,"{'cloudy': 0.9459, 'rainy': 0.9466, 'snowy': 0.9661, 'sunny': 0.9525}",9.336825748732975e-06
9,0.013986504826500518,0.7029924316045573,0.9519,0.9488,"{'cloudy': 0.9442, 'rainy': 0.9466, 'snowy': 0.9661, 'sunny': 0.9509}",9.165774580897603e-06
10,0.005901276782790631,0.7118340804935857,0.9551,0.9516,"{'cloudy': 0.9472, 'rainy': 0.9545, 'snowy': 0.9661, 'sunny': 0.9527}",8.977099034441616e-06
11,0.00928499387197585,0.7378076296286824,0.9519,0.9488,"{'cloudy': 0.9442, 'rainy': 0.9466, 'snowy': 0.9661, 'sunny': 0.9509}",8.77160704702094e-06
12,0.005334068990149204,0.761702980920916,0.9511,0.9474,"{'cloudy': 0.9425, 'rainy': 0.9466, 'snowy': 0.9661, 'sunny': 0.9492}",8.550178566873412e-06
13,0.011645877601411106,0.7682559300837022,0.9503,0.9488,"{'cloudy': 0.9457, 'rainy': 0.9466, 'snowy': 0.958, 'sunny': 0.9509}",8.313761784745343e-06
14,0.006752011158737526,0.7873592735310122,0.9486,0.9461,"{'cloudy': 0.9427, 'rainy': 0.9466, 'snowy': 0.958, 'sunny': 0.9472}",8.063369073593168e-06
15,0.015209661099300565,0.8056662356764892,0.9478,0.9447,"{'cloudy': 0.9412, 'rainy': 0.9466, 'snowy': 0.958, 'sunny': 0.9453}",7.800072653447033e-06
16,0.007108225500414156,0.8166851332795177,0.9478,0.9447,"{'cloudy': 0.9412, 'rainy': 0.9466, 'snowy': 0.958, 'sunny': 0.9453}",7.525e-06
17,0.004809400587567786,0.8140001711679828,0.9445,0.9419,"{'cloudy': 0.938, 'rainy': 0.9385, 'snowy': 0.958, 'sunny': 0.9437}",7.239329016584056e-06
18,0.0044715339185502296,0.8229693647793491,0.9421,0.9405,"{'cloudy': 0.938, 'rainy': 0.9385, 'snowy': 0.95, 'sunny': 0.9418}",6.9442829902071945e-06
