epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.3036106615903832,0.3942952757010378,0.8963,0.8949,"{'cloudy': 0.8804, 'rainy': 0.913, 'snowy': 0.8837, 'sunny': 0.9081}",3e-05
1,0.16136465906387285,0.3366533473536433,0.9081,0.9073,"{'cloudy': 0.8947, 'rainy': 0.913, 'snowy': 0.9048, 'sunny': 0.9199}",2.9967619740035725e-05
2,0.11276884760175432,0.29515913357001566,0.9163,0.9142,"{'cloudy': 0.9034, 'rainy': 0.9265, 'snowy': 0.912, 'sunny': 0.9233}",2.9870623578244312e-05
3,0.07667544906338056,0.26851165954038786,0.9218,0.9212,"{'cloudy': 0.9115, 'rainy': 0.9333, 'snowy': 0.912, 'sunny': 0.9306}",2.970944472303051e-05
4,0.06186095500985781,0.2502921034111236,0.9257,0.9253,"{'cloudy': 0.9165, 'rainy': 0.9403, 'snowy': 0.912, 'sunny': 0.934}",2.9484803038288462e-05
5,0.043602591504653294,0.23822539286186878,0.933,0.9322,"{'cloudy': 0.9231, 'rainy': 0.9333, 'snowy': 0.9344, 'sunny': 0.9412}",2.9197701828314823e-05
6,0.03212772504914375,0.22951939188604467,0.9362,0.935,"{'cloudy': 0.9266, 'rainy': 0.9333, 'snowy': 0.9421, 'sunny': 0.9428}",2.884942335680822e-05
7,0.02788830083750543,0.22618439506914,0.9367,0.9364,"{'cloudy': 0.9288, 'rainy': 0.9403, 'snowy': 0.9333, 'sunny': 0.9443}",2.844152311996828e-05
8,0.025097278682958513,0.22499095820176476,0.9375,0.9378,"{'cloudy': 0.9303, 'rainy': 0.9403, 'snowy': 0.9333, 'sunny': 0.9461}",2.7975822899272025e-05
9,0.017066876696688788,0.2263189649836378,0.9392,0.9405,"{'cloudy': 0.934, 'rainy': 0.9403, 'snowy': 0.9333, 'sunny': 0.9492}",2.745440262495553e-05
10,0.03482509649225644,0.23043779129068792,0.9423,0.9433,"{'cloudy': 0.9376, 'rainy': 0.9394, 'snowy': 0.9412, 'sunny': 0.9509}",2.687959108654059e-05
11,0.018878886103630067,0.2365260403546373,0.9423,0.9433,"{'cloudy': 0.9376, 'rainy': 0.9394, 'snowy': 0.9412, 'sunny': 0.9509}",2.625395553189539e-05
12,0.006850292498157138,0.24641889378709375,0.9423,0.9433,"{'cloudy': 0.9376, 'rainy': 0.9394, 'snowy': 0.9412, 'sunny': 0.9509}",2.558029020128232e-05
13,0.018262685019345512,0.25806772551684687,0.9406,0.9405,"{'cloudy': 0.9344, 'rainy': 0.9394, 'snowy': 0.9412, 'sunny': 0.9474}",2.486160384760264e-05
14,0.010026672340574718,0.2691439139128741,0.9382,0.9391,"{'cloudy': 0.9344, 'rainy': 0.9394, 'snowy': 0.9333, 'sunny': 0.9455}",2.4101106298575656e-05
15,0.015828877155269896,0.2828882211341925,0.9444,0.9447,"{'cloudy': 0.941, 'rainy': 0.9466, 'snowy': 0.9412, 'sunny': 0.949}",2.330219412086891e-05
16,0.013623348694472086,0.2991280779111232,0.9444,0.9447,"{'cloudy': 0.941, 'rainy': 0.9466, 'snowy': 0.9412, 'sunny': 0.949}",2.246843545020692e-05
17,0.00478393520627703,0.3167887247900185,0.9476,0.9474,"{'cloudy': 0.944, 'rainy': 0.9545, 'snowy': 0.9412, 'sunny': 0.9509}",2.1603554055210866e-05
18,0.0037657056535993303,0.33420527547399537,0.9485,0.9488,"{'cloudy': 0.9457, 'rainy': 0.9545, 'snowy': 0.9412, 'sunny': 0.9525}",2.071141270614394e-05
19,0.003206830329838253,0.3524531749228671,0.9485,0.9488,"{'cloudy': 0.9457, 'rainy': 0.9545, 'snowy': 0.9412, 'sunny': 0.9525}",1.97959959228417e-05
20,0.0028642795979976652,0.37225745646846126,0.9485,0.9488,"{'cloudy': 0.9457, 'rainy': 0.9545, 'snowy': 0.9412, 'sunny': 0.9525}",1.8861392178879166e-05
21,0.007810174212569282,0.3915398972387424,0.9485,0.9488,"{'cloudy': 0.9457, 'rainy': 0.9545, 'snowy': 0.9412, 'sunny': 0.9525}",1.7911775641455386e-05
22,0.010305533912919817,0.407961972182776,0.9509,0.9502,"{'cloudy': 0.9474, 'rainy': 0.9545, 'snowy': 0.9492, 'sunny': 0.9525}",1.695138752854943e-05
23,0.004161895243894486,0.4238170759440436,0.9501,0.9488,"{'cloudy': 0.9459, 'rainy': 0.9545, 'snowy': 0.9492, 'sunny': 0.9507}",1.598451716661128e-05
24,0.0032838949135371616,0.43952027845562436,0.9524,0.9502,"{'cloudy': 0.9474, 'rainy': 0.9624, 'snowy': 0.9492, 'sunny': 0.9507}",1.501548283338872e-05
25,0.004460621376832326,0.45538073703312915,0.9532,0.9516,"{'cloudy': 0.949, 'rainy': 0.9624, 'snowy': 0.9492, 'sunny': 0.9524}",1.4048612471450574e-05
26,0.008056137817246574,0.469988972955978,0.9532,0.9516,"{'cloudy': 0.949, 'rainy': 0.9624, 'snowy': 0.9492, 'sunny': 0.9524}",1.3088224358544615e-05
27,0.004700150376274472,0.4826336768998238,0.9517,0.9516,"{'cloudy': 0.9492, 'rainy': 0.9545, 'snowy': 0.9492, 'sunny': 0.9541}",1.2138607821120844e-05
28,0.0041138662114029835,0.49767349998356897,0.9543,0.953,"{'cloudy': 0.9507, 'rainy': 0.9545, 'snowy': 0.958, 'sunny': 0.9541}",1.120400407715831e-05
29,0.002400801188889004,0.5152432518661361,0.9543,0.953,"{'cloudy': 0.9507, 'rainy': 0.9545, 'snowy': 0.958, 'sunny': 0.9541}",1.0288587293856064e-05
30,0.0037223732542423973,0.5353891481721303,0.9543,0.953,"{'cloudy': 0.9507, 'rainy': 0.9545, 'snowy': 0.958, 'sunny': 0.9541}",9.396445944789147e-06
31,0.004458135118087133,0.556428890413572,0.9543,0.953,"{'cloudy': 0.9507, 'rainy': 0.9545, 'snowy': 0.958, 'sunny': 0.9541}",8.531564549793087e-06
32,0.004572765103408268,0.5772906272378973,0.9543,0.953,"{'cloudy': 0.9507, 'rainy': 0.9545, 'snowy': 0.958, 'sunny': 0.9541}",7.697805879131098e-06
33,0.0012883623795849936,0.5915296332104221,0.9543,0.953,"{'cloudy': 0.9507, 'rainy': 0.9545, 'snowy': 0.958, 'sunny': 0.9541}",6.89889370142435e-06
34,0.007653855887197313,0.6065881174638001,0.9543,0.953,"{'cloudy': 0.9507, 'rainy': 0.9545, 'snowy': 0.958, 'sunny': 0.9541}",6.138396152397365e-06
35,0.0005840490616503216,0.622456263587295,0.9535,0.9516,"{'cloudy': 0.9492, 'rainy': 0.9545, 'snowy': 0.958, 'sunny': 0.9522}",5.419709798717687e-06
36,0.002761899857293992,0.6378771511097968,0.9526,0.9502,"{'cloudy': 0.9475, 'rainy': 0.9545, 'snowy': 0.958, 'sunny': 0.9505}",4.746044468104615e-06
37,0.00028791409872827074,0.6510772611356398,0.9526,0.9502,"{'cloudy': 0.9475, 'rainy': 0.9545, 'snowy': 0.958, 'sunny': 0.9505}",4.1204089134594154e-06
38,0.0004971196963673546,0.6652025471755907,0.9502,0.9488,"{'cloudy': 0.9475, 'rainy': 0.9545, 'snowy': 0.95, 'sunny': 0.9487}",3.5455973750444784e-06
