epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.29105862911258423,0.3053361078643281,0.9078,0.9018,"{'cloudy': 0.89, 'rainy': 0.8889, 'snowy': 0.944, 'sunny': 0.9081}",3e-05
1,0.15599458093444507,0.2745139938171791,0.9094,0.9046,"{'cloudy': 0.8933, 'rainy': 0.8889, 'snowy': 0.944, 'sunny': 0.9116}",2.9967619740035725e-05
2,0.11559496447443962,0.2504176165220206,0.922,0.9184,"{'cloudy': 0.9085, 'rainy': 0.9023, 'snowy': 0.9516, 'sunny': 0.9255}",2.9870623578244312e-05
3,0.08921325139346577,0.23391315930664702,0.9256,0.9239,"{'cloudy': 0.9133, 'rainy': 0.8955, 'snowy': 0.9593, 'sunny': 0.9343}",2.970944472303051e-05
4,0.07141959071159362,0.22256503776525674,0.9286,0.9267,"{'cloudy': 0.9171, 'rainy': 0.9023, 'snowy': 0.9593, 'sunny': 0.9357}",2.9484803038288462e-05
5,0.04683662443643524,0.2164786083664259,0.9303,0.9295,"{'cloudy': 0.9203, 'rainy': 0.9023, 'snowy': 0.9593, 'sunny': 0.9391}",2.9197701828314823e-05
6,0.0373444992516722,0.2124828020105665,0.9286,0.9267,"{'cloudy': 0.9171, 'rainy': 0.9023, 'snowy': 0.9593, 'sunny': 0.9357}",2.884942335680822e-05
7,0.03309762921361696,0.21116516377103678,0.926,0.9267,"{'cloudy': 0.9188, 'rainy': 0.8889, 'snowy': 0.9593, 'sunny': 0.9371}",2.844152311996828e-05
8,0.021231820718163534,0.21102874812735853,0.9289,0.9295,"{'cloudy': 0.9206, 'rainy': 0.8955, 'snowy': 0.9587, 'sunny': 0.9408}",2.7975822899272025e-05
9,0.027222023726928803,0.21480438936471372,0.9305,0.9308,"{'cloudy': 0.9243, 'rainy': 0.8824, 'snowy': 0.9748, 'sunny': 0.9404}",2.745440262495553e-05
10,0.015400975942611694,0.2201120075421742,0.9305,0.9308,"{'cloudy': 0.9243, 'rainy': 0.8824, 'snowy': 0.9748, 'sunny': 0.9404}",2.687959108654059e-05
11,0.007547026056618918,0.2292712328448745,0.9317,0.9308,"{'cloudy': 0.9246, 'rainy': 0.8889, 'snowy': 0.9748, 'sunny': 0.9385}",2.625395553189539e-05
12,0.004642261245421001,0.24070225876051193,0.9296,0.9295,"{'cloudy': 0.9228, 'rainy': 0.8824, 'snowy': 0.9748, 'sunny': 0.9385}",2.558029020128232e-05
13,0.020100049958342598,0.2550471772469198,0.9254,0.9281,"{'cloudy': 0.9228, 'rainy': 0.8824, 'snowy': 0.958, 'sunny': 0.9385}",2.486160384760264e-05
14,0.00629794845978419,0.2698279144736894,0.932,0.9336,"{'cloudy': 0.9278, 'rainy': 0.8905, 'snowy': 0.9661, 'sunny': 0.9437}",2.4101106298575656e-05
15,0.010006166426908401,0.28527240706147416,0.937,0.9378,"{'cloudy': 0.9329, 'rainy': 0.9037, 'snowy': 0.9661, 'sunny': 0.9453}",2.330219412086891e-05
16,0.009567743185020629,0.30181763813139084,0.9365,0.9378,"{'cloudy': 0.9346, 'rainy': 0.9104, 'snowy': 0.9573, 'sunny': 0.9437}",2.246843545020692e-05
