epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.6169232293253853,1.3163526576498281,0.2483,0.4011,"{'cloudy': 0.2481, 'rainy': 0.0, 'snowy': 0.2114, 'sunny': 0.5335}",0.0001
1,0.26811835130765327,1.23314340736555,0.3235,0.4772,"{'cloudy': 0.3965, 'rainy': 0.0294, 'snowy': 0.2889, 'sunny': 0.579}",9.988946049184609e-05
2,0.2254186977587995,1.12871689900108,0.4258,0.5795,"{'cloudy': 0.5672, 'rainy': 0.0857, 'snowy': 0.3953, 'sunny': 0.6552}",9.955833566366162e-05
3,0.1571804652256625,1.0003524422645569,0.5727,0.6943,"{'cloudy': 0.7039, 'rainy': 0.2857, 'snowy': 0.5517, 'sunny': 0.7496}",9.900810439931104e-05
4,0.10742947508891423,0.854975586352141,0.6895,0.7828,"{'cloudy': 0.7893, 'rainy': 0.4651, 'snowy': 0.6667, 'sunny': 0.8368}",9.824122416519163e-05
5,0.09140448967615764,0.7004561139189679,0.7639,0.8409,"{'cloudy': 0.8384, 'rainy': 0.5333, 'snowy': 0.7843, 'sunny': 0.8997}",9.726112003459197e-05
6,0.06791331225207874,0.5594232885733895,0.8013,0.8631,"{'cloudy': 0.858, 'rainy': 0.625, 'snowy': 0.8039, 'sunny': 0.9181}",9.607216939048322e-05
7,0.06112293774882952,0.4376084389893905,0.8234,0.8755,"{'cloudy': 0.8697, 'rainy': 0.66, 'snowy': 0.8381, 'sunny': 0.926}",9.467968237506411e-05
8,0.03402800850924991,0.3450373268645743,0.8483,0.8866,"{'cloudy': 0.8804, 'rainy': 0.7358, 'snowy': 0.8491, 'sunny': 0.9278}",9.308987817337689e-05
9,0.0378202589849631,0.27766718002765073,0.8655,0.8963,"{'cloudy': 0.8892, 'rainy': 0.7593, 'snowy': 0.8807, 'sunny': 0.9326}",9.130985723691713e-05
10,0.05283104238056001,0.2365462437434041,0.878,0.9059,"{'cloudy': 0.8995, 'rainy': 0.7818, 'snowy': 0.8909, 'sunny': 0.9396}",8.93475695712937e-05
11,0.04014699214271137,0.2132728927080398,0.8898,0.9142,"{'cloudy': 0.9102, 'rainy': 0.8036, 'snowy': 0.9027, 'sunny': 0.9426}",8.72117792295739e-05
12,0.021215602152404332,0.2050166517779555,0.8974,0.9198,"{'cloudy': 0.9164, 'rainy': 0.8246, 'snowy': 0.9027, 'sunny': 0.9459}",8.491202516989479e-05
13,0.025914062027420318,0.20361943026680662,0.9011,0.9225,"{'cloudy': 0.9195, 'rainy': 0.8348, 'snowy': 0.9027, 'sunny': 0.9476}",8.245857865216071e-05
14,0.019943759448471522,0.20717709360684713,0.9118,0.9281,"{'cloudy': 0.9252, 'rainy': 0.8621, 'snowy': 0.9123, 'sunny': 0.9477}",7.986239736410308e-05
15,0.010580777980032421,0.21732222333388485,0.9137,0.9295,"{'cloudy': 0.9281, 'rainy': 0.8667, 'snowy': 0.9123, 'sunny': 0.9476}",7.713507648158695e-05
16,0.023530014533372154,0.23029669412695195,0.9167,0.9322,"{'cloudy': 0.9315, 'rainy': 0.8739, 'snowy': 0.9123, 'sunny': 0.9492}",7.428879688174084e-05
17,0.012598949067649388,0.24306154248567866,0.9167,0.9322,"{'cloudy': 0.9315, 'rainy': 0.8739, 'snowy': 0.9123, 'sunny': 0.9492}",7.133627074020258e-05
18,0.00601315051317215,0.2563884581446157,0.9167,0.9322,"{'cloudy': 0.9317, 'rainy': 0.8739, 'snowy': 0.9123, 'sunny': 0.949}",6.829068475545687e-05
19,0.016776066521803537,0.26836502185688005,0.9137,0.9295,"{'cloudy': 0.9283, 'rainy': 0.8667, 'snowy': 0.9123, 'sunny': 0.9474}",6.516564125383888e-05
20,0.01723255089351109,0.2803148502526592,0.9314,0.9378,"{'cloudy': 0.9371, 'rainy': 0.912, 'snowy': 0.931, 'sunny': 0.9455}",6.197509743824264e-05
21,0.008066957940657933,0.2943789379082773,0.9341,0.9391,"{'cloudy': 0.9386, 'rainy': 0.912, 'snowy': 0.9402, 'sunny': 0.9455}",5.873330305186492e-05
22,0.01309008062595413,0.31206779480574015,0.9366,0.9405,"{'cloudy': 0.9401, 'rainy': 0.9206, 'snowy': 0.9402, 'sunny': 0.9455}",5.545473673539287e-05
23,0.016349721593516213,0.33320617377157563,0.9367,0.9405,"{'cloudy': 0.9384, 'rainy': 0.9291, 'snowy': 0.9322, 'sunny': 0.9472}",5.2154041361879886e-05
24,0.023224041220687684,0.35105744232113584,0.9347,0.9391,"{'cloudy': 0.9367, 'rainy': 0.9147, 'snowy': 0.9402, 'sunny': 0.9472}",4.884595863812011e-05
25,0.010502721085434869,0.36279450888034026,0.9323,0.9378,"{'cloudy': 0.935, 'rainy': 0.9147, 'snowy': 0.9322, 'sunny': 0.9472}",4.554526326460713e-05
26,0.004167537462143671,0.37751964504753766,0.9315,0.9364,"{'cloudy': 0.9335, 'rainy': 0.9147, 'snowy': 0.9322, 'sunny': 0.9453}",4.226669694813506e-05
27,0.004696423737775712,0.39211923481000016,0.9315,0.9364,"{'cloudy': 0.9335, 'rainy': 0.9147, 'snowy': 0.9322, 'sunny': 0.9453}",3.902490256175736e-05
