epoch,train_loss,val_loss,val_macro_f1,val_accuracy,per_class_f1,lr
0,0.614194884245943,0.4901118318837388,0.8825,0.8869,"{'cloudy': 0.8786, 'rainy': 0.8522, 'snowy': 0.8975, 'sunny': 0.9018}",0.0001
1,0.5000048681273632,0.4558901217647065,0.9044,0.9028,"{'cloudy': 0.8938, 'rainy': 0.8784, 'snowy': 0.9342, 'sunny': 0.9112}",9.988946049184609e-05
2,0.4570888577760736,0.48827206797169564,0.8808,0.8864,"{'cloudy': 0.8753, 'rainy': 0.8592, 'snowy': 0.8852, 'sunny': 0.9035}",9.955833566366162e-05
3,0.4335763996194843,0.4644717074426493,0.8981,0.8999,"{'cloudy': 0.8854, 'rainy': 0.8527, 'snowy': 0.9351, 'sunny': 0.9193}",9.900810439931104e-05
4,0.4078536357101498,0.46029543428492725,0.9012,0.9042,"{'cloudy': 0.8938, 'rainy': 0.8728, 'snowy': 0.9188, 'sunny': 0.9195}",9.824122416519163e-05
5,0.3861026197841543,0.506764583121565,0.8974,0.8945,"{'cloudy': 0.8753, 'rainy': 0.8621, 'snowy': 0.941, 'sunny': 0.9109}",9.726112003459197e-05
6,0.3633637523289197,0.4769542488388549,0.903,0.9042,"{'cloudy': 0.8906, 'rainy': 0.8853, 'snowy': 0.9167, 'sunny': 0.9193}",9.607216939048322e-05
7,0.3436307898056349,0.4904214374552992,0.9038,0.9016,"{'cloudy': 0.8854, 'rainy': 0.8886, 'snowy': 0.9269, 'sunny': 0.9144}",9.467968237506411e-05
8,0.33377492173346895,0.5377086492857539,0.8896,0.8916,"{'cloudy': 0.872, 'rainy': 0.8351, 'snowy': 0.9344, 'sunny': 0.917}",9.308987817337689e-05
9,0.3163684408623987,0.5171528711802977,0.9001,0.8959,"{'cloudy': 0.8796, 'rainy': 0.8758, 'snowy': 0.9373, 'sunny': 0.9076}",9.130985723691713e-05
10,0.30884064029923425,0.5540861843672014,0.8925,0.8874,"{'cloudy': 0.867, 'rainy': 0.8672, 'snowy': 0.9352, 'sunny': 0.9005}",8.93475695712937e-05
11,0.29980502318612084,0.5697255367623236,0.8924,0.8907,"{'cloudy': 0.8725, 'rainy': 0.8653, 'snowy': 0.9252, 'sunny': 0.9068}",8.72117792295739e-05
